strike,maturity,type,market_price,one_step_price,two_step_price,one_step_error_pct,two_step_error_pct
87000.0,0.01996,put,777.475053344,702.8847080805281,2121.283748820002,9.593921366692243,172.84267703460617
88000.0,0.01996,call,5515.434456224,5439.843504667238,6943.753311485445,1.3705348537223532,25.896760565246684
88000.0,0.01996,put,974.015980608,924.7661718033632,2428.67597862157,5.056365581794049,149.34662541219728
89000.0,0.01996,call,4751.263068288,4711.156908154851,6283.03093598938,0.8441157552574697,32.23917189357639
89000.0,0.01996,put,1209.8471244765,1195.879995209718,2767.7540230442537,1.154454061526638,128.76890534759576
90000.0,0.01996,call,4038.336148352,4036.472034266335,5655.429598426184,0.04616044868938283,40.04355731342727
90000.0,0.01996,put,1496.903889888,1520.9955412399577,3139.953105399807,1.6094320760807257,109.7631736152908
91000.0,0.01996,call,3376.4738226015,3419.5676105405946,5062.205488311003,1.2762956327584267,49.92580290199564
91000.0,0.01996,put,1835.010956768,1903.8915374329663,3546.529415203375,3.753687704747309,93.27020376215454
92000.0,0.01996,call,2788.629247668,2862.9788153959234,4504.403196741114,2.666168971371811,61.52750318128288
92000.0,0.01996,put,2247.16361936,2347.1031622070586,3988.527543552249,4.447363867323624,77.49163920196408
93000.0,0.01996,call,2276.8275728000003,2367.8269878900537,3982.825510533672,3.99676357477277,74.92872794208422
93000.0,0.01996,put,2735.374640064,2851.751754619938,4466.7502772635635,4.2545219529130085,63.29574062144023
94000.0,0.01996,call,1819.6490092515,1933.7517222557726,3498.006881890935,6.27058913142859,92.23525328820506
94000.0,0.01996,put,3278.199429774,3417.476908904413,4981.7320685395825,4.248596893326134,51.96549737924349
95000.0,0.01996,call,1454.220371296,1558.9524242153711,3050.191862866639,7.201938233476546,109.74756804900969
95000.0,0.01996,put,3912.752730304,4042.478030782775,5533.71746943405,3.3154484686461627,41.427732618414396
96000.0,0.01996,call,1139.3453462085,1240.332637318199,2639.3196859144155,8.863624312484655,131.6522988133065
96000.0,0.01996,put,4597.862811168,4723.658663804352,6122.645712400583,2.73596359445087,33.16286204818801
98000.0,0.01996,call,677.804910112,754.1904635284263,1926.592375210239,11.269548549567814,184.23995554884522
100000.0,0.01996,call,381.287529568,434.4417337077484,1353.117358649928,13.940714032785777,254.8810946382155
100000.0,0.01996,put,7839.785431456001,7916.969439868917,8835.645064811091,0.9845168479130386,12.702638893143023
105000.0,0.01996,call,102.210388192,86.63813813886281,445.80137937464497,15.235486655118702,336.16053833707855
105000.0,0.01996,put,12560.672907552,12568.167943893815,12927.331185129602,0.059670659342695886,2.9190974104353287
108000.0,0.01996,call,54.476918144,28.25113179089908,178.25006794973615,48.14109763657654,227.20292193946054
108000.0,0.01996,put,15512.917837824,15509.1821973021,15659.181133460937,0.024080837408881468,0.9428483871700462
70000.0,0.03913,put,97.6278026704,14.828975686323247,501.2682033034798,84.81070424540111,413.4482079821105
75000.0,0.03913,put,217.8408791486,80.2276153974235,990.544436725555,63.171459961517925,354.71008040224433
80000.0,0.03913,call,13102.403868216,12852.827010761044,14320.572943600375,1.9048173141753297,9.297294508982631
80000.0,0.03913,put,490.5154357324,324.01484887558036,1791.760781714911,33.94400557613723,265.28122280995933
82000.0,0.03913,put,677.9545933372,525.5095524001081,2223.3160914776963,22.486025234623497,227.94469029755015
83000.0,0.03913,put,794.5837378614002,659.2346574892581,2466.383886389536,17.033960540953224,210.3994920696136
84000.0,0.03913,call,9546.628629677,9349.347533613138,11259.172715486166,2.0665001616443575,17.938731590390862
84000.0,0.03913,put,934.7434238528,818.9704779191088,2728.7956597921293,12.385532005831227,191.9299125469804
85000.0,0.03913,call,8691.7824525816,8538.549129937004,10542.163528308607,1.7629677627180207,21.288856294112772
85000.0,0.03913,put,1079.8978218924,1007.7808507908339,3011.395249162437,6.678129137735386,178.85927613830202
86000.0,0.03913,call,7889.957537255601,7759.828998776087,9846.16296141089,1.649293267613414,24.79361156151069
86000.0,0.03913,put,1278.072555582,1228.6694961777685,3315.0034588125854,3.8654346491099383,159.3752165582667
87000.0,0.03913,call,7107.804324105001,7016.0425377059655,9171.961747412715,1.2910004582968007,29.040718190671754
87000.0,0.03913,put,1495.97535860955,1484.4918116555054,3640.4110213622625,0.7676294190245315,143.346991005646
88000.0,0.03913,call,6348.264168344201,6309.806154066333,8520.31309200183,0.6058036221876164,34.21484780813964
88000.0,0.03913,put,1736.3812630599998,1777.864204563739,3988.371142499236,2.3890456771362696,129.69443562588248
89000.0,0.03913,call,5641.401733666,5643.408974313657,7891.9248844797985,0.035580530201898455,39.89297797005714
89000.0,0.03913,put,2029.5230583838,2111.0758013589366,4359.591711525078,4.018320592035094,114.80868096156618
90000.0,0.03913,call,4966.7727854836,5018.7320623425185,7287.451677234865,1.0461375847669077,46.724080041147026
90000.0,0.03913,put,2354.8910304694,2486.0076659356564,4754.727280827996,5.567843002914702,101.90859021957534
91000.0,0.03913,call,4339.8307009372,4437.180150114655,6707.486558461111,2.2431623693622793,54.556410622483675
91000.0,0.03913,put,2727.9495210580003,2904.0645302556513,5174.370938602107,6.455948243842396,89.67986389261682
92000.0,0.03913,call,3761.998875934,3899.6303039562554,6152.553060722508,3.6584654212073735,63.54478732253741
92000.0,0.03913,put,3150.1182711898005,3366.123460645118,5619.046217411364,6.85705014414371,78.375722232456
93000.0,0.03913,call,3246.3722694742496,3406.400941424028,5623.097263062897,4.929461524007387,73.2117205391715
93000.0,0.03913,put,3634.0100766088,3872.5028746607422,6089.199196299611,6.562799580195441,67.56142850275072
94000.0,0.03913,call,2762.896636617,2957.243256142414,5119.480256339637,7.0341617905539815,85.29394797078372
94000.0,0.03913,put,4151.0181082622,4422.953965926979,6585.19096612421,6.551064114211334,58.640381573306655
95000.0,0.03913,call,2339.8906745476,2551.355531091569,4641.971148225297,9.037381910368694,98.38410395489039
95000.0,0.03913,put,4728.0117952084,5016.6750174240005,7107.290634557721,6.105382869563606,50.32303095691512
96000.0,0.03913,call,1987.7800786676,2187.4191884326538,4190.7407863342305,10.04331977704852,110.82517283014856
96000.0,0.03913,put,5375.9027005828,5652.347451312948,7655.6690492145135,5.142294534091515,42.40713561249099
97000.0,0.03913,call,1657.5199568628,1863.6539112308674,3765.856374346462,12.436287932135588,127.19825235010296
97000.0,0.03913,put,6045.604643946601,6328.190950659016,8230.393413774611,4.674243907023695,36.13846585247045
98000.0,0.03913,call,1375.3187970596,1577.887939417742,3367.277146731467,14.728886334661476,144.83611755548083
98000.0,0.03913,put,6763.4416431254,7042.033755393772,8831.422962707482,4.119087987571269,30.57587288690589
99000.0,0.03913,call,1145.0392082496,1327.638809833661,2994.8512527174316,15.947017383203638,161.55010510911714
100000.0,0.03913,call,960.5219975274,1110.1994428013386,2648.3139797332733,15.58292737274545,175.71611962564418
105000.0,0.03913,call,343.12445934180005,415.09837467624857,1286.8785807653076,20.97603752076223,275.0471718728149
115000.0,0.03913,call,73.0930475256,39.10087802731118,68.23150788724433,46.50533894674928,6.651165607307545
20000.0,0.05831,call,72682.113086748,72509.172530282,72509.17327925285,0.2379410134369488,0.23793998296215987
30000.0,0.05831,call,62683.9615821744,62515.00195960717,62515.17396775895,0.26954203005458416,0.2692676246924528
40000.0,0.05831,call,52694.5545790128,52520.831471157304,52526.062986797944,0.32967943128736166,0.3197514307900885
50000.0,0.05831,call,42698.8396716,42526.703851577186,42581.306003975034,0.40313933902354926,0.27526197088474713
60000.0,0.05831,call,32742.0482221416,32535.529704859764,32828.53356142137,0.6307440386156962,0.26414150603225023
60000.0,0.05831,put,59.9327312355,3.039617331487534,296.0434738930926,94.92828498080014,393.9595906781184
65000.0,0.05831,call,27789.172817352,27551.803281340035,28115.977508809978,0.854179926736597,1.1760144629203106
65000.0,0.05831,put,107.0073025464,16.39854366059444,580.5727711305371,84.67530414245907,442.5543465865724
70000.0,0.05831,call,22892.4114388464,22607.68819593657,23582.20398871987,1.2437450884998476,3.013193047469662
70000.0,0.05831,put,210.197053284,69.36880810596631,1043.8846008892579,66.99820143898916,396.62190053580423
75000.0,0.05831,call,18084.3249582312,17778.039455170132,19288.998779253947,1.6936518436186276,6.661425426744687
75000.0,0.05831,put,402.06077509680006,236.80541718835593,1747.7647412721708,41.102084098767726,334.70162958606926
80000.0,0.05831,call,13476.3915514321,13212.072629078888,15303.007988887548,1.9613478975024534,13.554195353290538
80000.0,0.05831,put,794.0266790352,667.9239409459551,2758.859300754615,15.881423309663708,247.45171334882968
82000.0,0.05831,call,11710.6057060488,11508.330847917488,13810.001739411695,1.7272792134640145,17.927305265503968
82000.0,0.05831,put,1028.2718063136,963.0162997240841,3264.6871912182833,6.346133988002636,217.49262900850422
84000.0,0.05831,call,10037.5364224139,9899.126912882704,12381.465021399352,1.378919126232264,23.351632316386333
84000.0,0.05831,put,1355.1446983104,1352.6465046288504,3834.984613145498,0.18434885106101923,182.99447416404854
85000.0,0.05831,call,9245.4882832183,9135.082178877514,11692.690656003717,1.1941619626643865,26.46915228076587
85000.0,0.05831,put,1563.0954934678998,1588.0188405934023,4145.627317719613,1.5944865319909063,165.21906915118032
86000.0,0.05831,call,8457.172944141601,8400.633235056222,11021.590918160662,0.6685414790357849,30.32240195342663
86000.0,0.05831,put,1774.7992063488,1852.986966741897,4473.944649846337,4.405442605191861,152.08173599820032
88000.0,0.05831,call,6971.2160698607,7027.293800860287,9734.351321199385,0.8044182024716249,39.63634498842751
88000.0,0.05831,put,2288.8047305736,2478.4816724854754,5185.539192824581,8.287161389444538,126.56101342140389
90000.0,0.05831,call,5625.1269078816,5790.505605721191,8523.401780375985,2.9399994088643946,51.52372417471135
90000.0,0.05831,put,2942.7133320312,3240.5276172859303,5973.4237919407315,10.120397458122934,102.99033979696526
92000.0,0.05831,call,4455.4536869496005,4697.488772323013,7391.9765130547385,5.432333099597775,65.90850298155854
92000.0,0.05831,put,3773.0201920704,4146.344923827288,6840.832664558999,9.894586107476687,81.30919836941486
94000.0,0.05831,call,3428.9928775368,3750.5450395370353,6342.77743534022,9.37745202408297,84.97493759440303
94000.0,0.05831,put,4746.5394636288,5198.235330980839,7790.467726784031,9.516319643252482,64.12942073862169
95000.0,0.05831,call,2974.8135764832,3331.161563514761,5849.683928199018,11.978834231785125,96.6403533465941
95000.0,0.05831,put,5292.3701889498,5778.2689249283285,8296.791289612578,9.181117696435155,56.7689143691395
96000.0,0.05831,call,2604.7742665464,2946.8486900243515,5377.862392401781,13.132593786389734,106.46174455386277
96000.0,0.05831,put,5922.3009336096,6393.373121407698,8824.386823785113,7.9542088975033325,49.002675188386824
98000.0,0.05831,call,1930.9591036849,2278.814285073935,4498.538787217527,18.01463224804782,132.96913842622806
98000.0,0.05831,put,7248.459486540001,7724.172856396806,9943.897358540402,6.562958249820933,37.186354935220145
100000.0,0.05831,call,1423.9987263336,1734.9682310616045,3705.2694155934005,21.837765650862927,160.20173663591942
100000.0,0.05831,put,8741.4864821544,9179.160942324015,11149.462126855811,5.006865377680566,27.546523690418717
102000.0,0.05831,call,1043.1249467088,1301.1530670095635,2997.5974197292344,24.73607031591728,187.36705312120648
102000.0,0.05831,put,10360.5918566856,10744.179918211506,12440.624270931177,3.702375953342671,20.07638601170599
104000.0,0.05831,call,734.0774914535999,961.8452032757978,2374.096824068434,31.02774767976859,223.41228980707655
104000.0,0.05831,put,12051.525409216802,12403.70619441726,13815.957815209898,2.9222921849471164,14.640739210023066
105000.0,0.05831,call,642.1287267396999,822.7125831577305,2093.194951647267,28.122687694555353,225.97746596311157
105000.0,0.05831,put,12959.61320023,13263.990644268968,14534.473012758506,2.348661486544722,12.152058770554637
106000.0,0.05831,call,542.3991326808,701.3788152658781,1832.354113987698,29.310460324544263,237.82393879048328
106000.0,0.05831,put,13859.8271314152,14142.073946346893,15273.049245068702,2.0364382055815167,10.196534922504473
108000.0,0.05831,call,376.8273044616,504.92738234487297,1368.9848070802946,33.99437258568581,263.2923598878432
108000.0,0.05831,put,15694.234457352,15944.456653365414,16808.514078100838,1.5943574482296374,7.099929746664708
110000.0,0.05831,call,274.5969176173,359.1728554359988,979.6870413534816,30.80003175293124,256.7727743830144
110000.0,0.05831,put,17592.0504752131,17797.53626639607,18418.050452313546,1.1680604911434134,4.6953024507533545
112000.0,0.05831,call,209.9940807552,252.66408767780467,659.3319967549887,20.31962366231985,213.9764675193884
112000.0,0.05831,put,19527.3623224032,19689.861638577422,20096.5295476546,0.8321621399311543,2.9147163649358325
114000.0,0.05831,call,164.2418484072,175.9149080596876,402.0886371254219,7.107238359584785,144.8149731781728
114000.0,0.05831,put,21481.5901710264,21611.946598898823,21838.120327964556,0.606828576630433,1.6597009536986258
115000.0,0.05831,call,145.82843471409998,146.25360442215742,295.1570934150277,0.29155473614661903,102.40023421611156
115000.0,0.05831,put,22463.252003234094,22581.702365231075,22730.605854223933,0.5273072749213981,1.190183197656988
116000.0,0.05831,call,132.3482837448,121.31446099436835,201.57798602309776,8.336959451402917,52.308726882918734
116000.0,0.05831,put,23449.6766873352,23556.180291773053,23636.44381680178,0.45417941517025207,0.7964592943298512
118000.0,0.05831,call,113.9681150829,82.92328638862682,51.05011057782394,27.23992466813308,55.20667290084575
118000.0,0.05831,put,25431.276169260003,25516.62325710684,25484.750081296035,0.3355989187439959,0.21026829986875886
120000.0,0.05831,call,91.2842274004,56.21656634700639,,38.415903877431454,
120000.0,0.05831,put,27408.6759532072,27488.750677004748,27376.10945878786,0.2921510106298239,0.11881819638035798
122000.0,0.05831,call,77.0433671304,37.81888934576136,,50.912206002431226,
122000.0,0.05831,put,29394.4239443426,29469.18713994304,29303.608459964584,0.25434482316101426,0.30895480227805716
124000.0,0.05831,call,63.6668837778,25.258195429520015,,60.32757702156094,
124000.0,0.05831,put,31380.915370824005,31455.460585966328,31260.540318983374,0.23754952416598632,0.38359318209228405
125000.0,0.05831,call,63.6678105965,20.588080028671243,,67.6632825351104,
125000.0,0.05831,put,32380.90726494,32450.20754053525,32248.04785335825,0.21401585517118946,0.41030169567114705
126000.0,0.05831,call,54.4290762504,16.753051574072515,,69.22040069722955,
126000.0,0.05831,put,33371.657884696804,33445.789582050405,33240.58038718456,0.2221396899420925,0.39278089798575955
128000.0,0.05831,put,35362.4931601648,35438.90854382582,35237.93748076366,0.21609161807375293,0.35222538986997987
130000.0,0.05831,put,37360.1181236376,37433.92962491533,37247.47383823457,0.1975676335750845,0.30150944659824935
135000.0,0.05831,put,42349.136127287,42426.22227718598,42297.63974066943,0.1820253184558213,0.1215996153092406
140000.0,0.05831,put,47343.4452190872,47421.65673201617,47350.95637817615,0.16520029872569292,0.01586525664575388
150000.0,0.05831,put,57337.5446876064,57415.109928329926,57404.34069345392,0.13527827385376448,0.11649610427416845
160000.0,0.05831,put,67329.37901977681,67409.21741562785,67408.65065928677,0.11857883885664146,0.11773707208360168
170000.0,0.05831,put,77321.8991951952,77403.38596433788,77403.3776980607,0.10538640409875069,0.10537571336655097
200000.0,0.05831,put,107320.8506162664,107385.89940124714,107385.89942724878,0.0606115070903848,0.060611531318331614
300000.0,0.05831,put,207315.83321367364,207327.6059198162,207327.60590536115,0.005678633397206451,0.005678626424725162
400000.0,0.05831,put,307314.5128769136,307269.31225968536,307269.31224078377,0.014708259888243896,0.01470826603881548
55000.0,0.1542,call,38307.851194637,37654.878797292105,38854.662479693456,1.704539348937189,1.427413096804056
55000.0,0.1542,put,222.583348977,72.61986649106984,1272.40354889242,67.37407949658724,471.65262124971446
60000.0,0.1542,call,33441.549446343,32765.786811202044,34471.71477435572,2.020727646681617,3.080495207513104
60000.0,0.1542,put,356.270379704,175.82382175675593,1881.7517849104333,50.6487679658254,428.1808121331469
65000.0,0.1542,call,28646.1627578735,27980.76024522118,30262.86742760356,2.322832968158819,5.643704126779438
65000.0,0.1542,put,560.873401107,383.09319713164587,2665.2003795140263,31.697028888242514,375.18751544532165
70000.0,0.1542,call,23977.122405202,23367.511121710995,26248.41716267677,2.5424705817022737,9.47275790268309
70000.0,0.1542,put,891.8218274564998,762.1400149772089,3643.0460559429775,14.54122432158304,308.4948297725617
75000.0,0.1542,call,19495.645837226,19013.292806623234,22448.094024132923,2.4741577408106905,15.14414147424327
75000.0,0.1542,put,1410.3340385015,1400.2176412451954,4835.018858754891,0.7173050483170141,242.82792067418072
80000.0,0.1542,call,15284.6607523775,15017.88624786002,18881.457603257062,1.7453740638370625,23.532068582680758
80000.0,0.1542,put,2199.3386635255,2397.107023837729,6260.678379234771,8.992174038136062,184.6618614524339
82000.0,0.1542,call,13707.9993753015,13542.746129097839,17524.620595526183,1.2055241737274072,27.842292049570055
82000.0,0.1542,put,2622.6731703985,2918.885281617855,6900.759748046199,11.294282282772855,163.1193175700832
84000.0,0.1542,call,12219.254129845998,12146.72496459882,16209.557702290593,0.5935645864834211,32.65586859919809
84000.0,0.1542,put,3133.923808892,3519.7824936611287,7582.615231352902,12.31231862351973,141.95276253489195
85000.0,0.1542,call,11499.854856585998,11479.970286105861,15568.080789328451,0.17291149086763494,35.37632416649649
85000.0,0.1542,put,3414.5224776065,3851.4870034393243,7939.597506661914,12.797236764395997,132.52438836564298
86000.0,0.1542,call,10792.707450769,10834.788080436549,14937.513034634692,0.3898987335615293,38.40376108378967
86000.0,0.1542,put,3707.373013764,4204.763986041158,8307.488940239302,13.416264574148421,124.08020205673675
88000.0,0.1542,call,9479.0162767005,9610.951626710645,13709.716685746294,1.3918675330734733,44.632272859841905
88000.0,0.1542,put,4393.6970890596,4977.845908857547,9076.610967893197,13.295154580694469,106.58253821125159
90000.0,0.1542,call,8256.4005442435,8478.086447325506,12527.37613762627,2.685018754771655,51.729268347579946
90000.0,0.1542,put,5171.056944285,5841.899106014724,9891.188796315488,12.973018262178131,91.2798273716001
92000.0,0.1542,call,7137.711589207,7437.761842160013,11391.665834755848,4.2037318152042165,59.59829270744551
92000.0,0.1542,put,6052.2447242055005,6798.492877391516,10752.396869987366,12.330105393812845,77.65965125276509
94000.0,0.1542,call,6119.508984447,6490.148057061691,10303.715026096244,6.056679932273756,68.37486556982898
94000.0,0.1542,put,7034.188715302001,7847.797468835517,11661.36443787007,11.56649027290968,65.78122808252536
95000.0,0.1542,call,5655.4581021125,6050.77091000403,9777.986611596134,6.989934338720824,72.89468748683213
95000.0,0.1542,put,7570.13825071,8406.879510048995,12134.095211641106,11.053183332028551,60.288951268532706
96000.0,0.1542,call,5230.4685007862,5633.992763398026,9264.594021249199,7.714877979882141,77.12742213927152
96000.0,0.1542,put,8145.087460170499,8988.560551714138,12619.16180956531,10.35560508918074,54.92972753543835
98000.0,0.1542,call,4402.79727579,4866.679237908036,8275.299047954097,10.536073615490313,87.95548669610842
98000.0,0.1542,put,9317.4372116275,10218.165402766448,13626.785212812523,9.667123809698468,46.25035729575147
100000.0,0.1542,call,3744.7252919045,4184.363567656175,7336.735935779492,11.740200988897726,95.92187313820716
100000.0,0.1542,put,10659.4094209694,11532.768109056895,14685.140477180204,8.193312158264671,37.76692401261282
102000.0,0.1542,call,3148.986847865,3582.1774162642723,6449.702884411308,13.756506118562346,104.81834939336694
102000.0,0.1542,put,12063.5180196385,12927.500334207289,15795.025802354328,7.161943250404149,30.932169012730892
104000.0,0.1542,call,2637.9912626825,3054.4745144338776,5614.872603913122,15.787893525009919,112.84652012848268
104000.0,0.1542,put,13552.6179195155,14396.715808919194,16957.113898398427,6.228301383662637,25.12057817243207
105000.0,0.1542,call,2406.4325896114,2816.642230202451,5217.204939189061,17.046379872094956,116.80245529053259
105000.0,0.1542,put,14321.046072131998,15157.342712958925,17557.90542194553,5.839633757301548,22.60211533089254
106000.0,0.1542,call,2175.789051427,2595.09511345172,4832.774138326749,19.27144829365313,122.11593238586964
106000.0,0.1542,put,15090.335262386,15934.254784479344,18171.933809354363,5.592450448711299,20.421007839696724
108000.0,0.1542,call,1804.9890106595,2197.623657031083,4103.774702579831,21.752744424085083,127.35732341552644
108000.0,0.1542,put,16719.541344934,17533.701704601,19439.852750149745,4.86951371972706,16.270251372894233
110000.0,0.1542,call,1521.986883372,1855.619865625289,3428.0618754098577,21.92088420066518,125.23596706792249
110000.0,0.1542,put,18436.6002612005,19188.616289737518,20761.058299522076,4.078930051543304,12.607845293545564
112000.0,0.1542,call,1248.9914097094995,1562.8104196299573,2805.626497382593,25.12579409921229,124.63136860446045
112000.0,0.1542,put,20163.600671487,20892.72522028447,22135.541298037104,3.6160433876698863,9.779704818983987
114000.0,0.1542,call,1048.2106524176,1313.235576891966,2236.2466224862837,25.283555730244768,113.33942918139496
114000.0,0.1542,put,21962.8109560345,22640.06875408879,23563.07979968311,3.0836571849115013,7.286266074283719
115000.0,0.1542,call,949.5296982038,1202.9103737270561,1971.3213165012494,26.68486051595539,107.61028541080341
116000.0,0.1542,call,858.9292588525,1101.3510124890636,1719.472863658957,28.223715880913264,100.18794865087189
118000.0,0.1542,call,700.4741314135,922.0892957209908,1254.615456598287,31.637879882914355,79.10946319553224
120000.0,0.1542,call,577.120483188,770.8876963738985,840.7333425609431,33.574828624264555,45.67726619522355
122000.0,0.1542,call,484.8963708255,643.6897759508274,476.6255410593585,32.747905465861386,1.7056901770704185
124000.0,0.1542,call,409.3335694615,536.9279360700948,160.82505098730326,31.17124421934217,60.71051509435761
125000.0,0.1542,call,376.0649368515,490.2220797241198,20.50798364282673,30.355699690688787,94.54669084160726
130000.0,0.1542,call,257.1561045385,310.2316961594952,,20.639444556934087,
140000.0,0.1542,call,133.51854660549998,123.41236595389,,7.569121225884941,
150000.0,0.1542,call,86.883817307,49.02993288253231,,43.568394665156944,
160000.0,0.1542,call,49.700023288,19.52404012722758,,60.7162354550815,
50000.0,0.23091,call,43750.2744977968,42731.62413426173,44227.89942484301,2.32832907959554,1.0917072693344112
50000.0,0.23091,put,286.9520503993,118.78804457697697,1615.0633351582583,58.603521246256705,462.8338716907103
60000.0,0.23091,call,34123.0514789813,33119.80494890654,35745.54807700525,2.9400844490497335,4.7548402845019755
60000.0,0.23091,put,659.7314767376,483.9044984276916,3109.6476265264064,26.651294429573113,371.35050185929356
65000.0,0.23091,call,29448.4026505675,28517.486926444406,31748.000721080367,3.161175616787329,7.808905962743457
65000.0,0.23091,put,985.0829362674,870.054295568516,4100.568090204477,11.677051389677061,316.26627964362393
