K,T,type,moneyness,market_price,market_iv,price1,error1,rel_error1,price2,error2,rel_error2
140000.0,0.1542,call,1.51355418662988,133.51854660549998,,53.25057186968445,-80.26797473581553,-60.11747189922533,82.60415494653421,-50.91439165896577,-38.13282345665413
150000.0,0.1542,call,1.6216651999605858,86.883817307,,14.725007286403127,-72.15881002059687,-83.05207144113731,24.299366156039525,-62.584451150960476,-72.03234513720913
160000.0,0.1542,call,1.7297762132912915,49.700023288,,3.8106729351138426,-45.889350352886154,-92.33265362265148,6.569092354268491,-43.130930933731506,-86.78251654691962
50000.0,0.23091,call,0.5405550666535286,43750.2744977968,,42627.47375548915,-1122.800742307656,-2.5663855945959804,42643.41821442293,-1106.856283373876,-2.52994134569285
50000.0,0.23091,put,0.5405550666535286,286.9520503993,,14.63766580439642,-272.3143845949036,-94.89891576518524,30.582124738174343,-256.36992566112565,-89.34242682858734
60000.0,0.23091,call,0.6486660799842343,34123.0514789813,,32804.600798550746,-1318.4506804305565,-3.863812359345059,32891.557385480046,-1231.4940935012564,-3.608979971383324
60000.0,0.23091,put,0.6486660799842343,659.7314767376,,168.70034807190018,-491.03112866569984,-74.42893752680553,255.65693500120096,-404.07454173639906,-61.24833450945295
65000.0,0.23091,call,0.7027215866495872,29448.4026505675,,28067.314719368856,-1381.0879311986428,-4.689856857726808,28219.570546277115,-1228.8321042903844,-4.172831100116405
65000.0,0.23091,put,0.7027215866495872,985.0829362674,,419.8820884929728,-565.2008477744272,-57.37596571472881,572.1379154012266,-412.9450208661734,-41.91982275430257
70000.0,0.23091,call,0.75677709331494,24949.3302953585,,23556.883464476516,-1392.446830881985,-5.581099029103124,23787.273650942778,-1162.056644415723,-4.657666681465629
70000.0,0.23091,put,0.75677709331494,1486.0118036353,,897.9186532035947,-588.0931504317055,-39.57526777331282,1128.308839669844,-357.7029639654561,-24.071340691264403
75000.0,0.23091,call,0.8108325999802929,20669.6546956248,,19369.24268226749,-1300.4120133573088,-6.291406569228128,19677.93545111867,-991.71924450613,-4.797947808562326
75000.0,0.23091,put,0.8108325999802929,2206.3364918452,,1698.7456905975123,-507.5908012476875,-23.00604659007294,2007.43845944868,-198.89803239651974,-9.014854856984106
80000.0,0.23091,call,0.8648881066456457,16666.2380067051,,15590.603499162156,-1075.6345075429454,-6.453973038847758,15963.792136156466,-702.4458705486359,-4.214783625831038
80000.0,0.23091,put,0.8648881066456457,3202.9200908691,,2908.5743270951243,-294.3457637739757,-9.189919055835892,3281.7629640894447,78.8428732203447,2.461593514153236
82000.0,0.23091,call,0.8865103093117869,15175.9287591564,,14208.505525750523,-967.4232334058779,-6.374721763385867,14601.028447978679,-574.900311177722,-3.788238072947303
82000.0,0.23091,put,0.8865103093117869,3712.6111454245,,3521.863481524677,-190.74766389982324,-5.137830395593804,3914.38640375284,201.77525832834,5.434861083607209
84000.0,0.23091,call,0.908132511977928,13766.5662324541,,12904.557241408875,-862.0089910452261,-6.261612202272169,13311.972735847972,-454.5934966061286,-3.302156027364642
84000.0,0.23091,put,0.908132511977928,4303.2498554596,,4213.302325024219,-89.94753043538185,-2.090223283718095,4620.717819463316,317.4679640037157,7.377400213025956
85000.0,0.23091,call,0.9189436133109986,13070.9046477646,,12282.42179993524,-788.4828478293603,-6.032351004597125,12695.527561185787,-375.37708657881376,-2.871852382788296
85000.0,0.23091,put,0.9189436133109986,4607.5888891388,,4588.860447471157,-18.728441667642983,-0.4064694598033788,5001.966208721715,394.3773195829144,8.559299214228009
86000.0,0.23091,call,0.9297547146440691,12412.77407500075,,11680.349844047101,-732.4242309536494,-5.900568450921436,12097.948534338037,-314.82554066271405,-2.5363028341647715
86000.0,0.23091,put,0.9297547146440691,4949.4599922461,,4984.482055503609,35.02206325750922,0.7075936225845914,5402.080745794552,452.62075354845183,9.144851241499769
88000.0,0.23091,call,0.9513769173102102,11142.2439708162,,10536.577394837725,-605.6665759784755,-5.435768392478564,10959.552679977081,-182.69129083911866,-1.6396274513251035
88000.0,0.23091,put,0.9513769173102102,5678.9281980299,,5836.096734135412,157.16853610551152,2.767573926362293,6259.072019274776,580.1438212448757,10.215727352322146
90000.0,0.23091,call,0.9729991199763515,9962.0796990063,,9473.071123831185,-489.00857517511577,-4.90869968871955,9896.679861797093,-65.39983720920827,-0.6564877935651507
90000.0,0.23091,put,0.9729991199763515,6498.764228324099,,6767.977590970062,269.21336264596266,4.142531613512426,7191.5863289359695,692.8221006118702,10.660828370912219
92000.0,0.23091,call,0.9946213226424926,8854.7682236648,,8488.857526373817,-365.9106972909831,-4.1323577088451495,8908.563759012846,53.79553534804654,0.6075318290576522
92000.0,0.23091,put,0.9946213226424926,7391.451868826851,,7779.151121353876,387.69925252702524,5.245238140048387,8198.857353992898,807.4054851660476,10.923503250711104
94000.0,0.23091,call,1.0162435253086337,7848.4382685885,,7582.2350067312145,-266.2032618572857,-3.3917991420369673,7993.831551635165,145.3932830466647,1.8525122842408863
94000.0,0.23091,put,1.0162435253086337,8385.1234021145,,8867.915729552456,482.7923274379573,5.75772477380846,9279.5122744564,894.3888723419004,10.666376980407467
95000.0,0.23091,call,1.0270546266417042,7367.2703530825,,7157.31148418918,-209.95886889331996,-2.8498868486002036,7563.40529673783,196.13494365533006,2.6622471316430825
95000.0,0.23091,put,1.0270546266417042,8903.9561049772,,9440.685770931013,536.7296659538133,6.027990924773182,9846.779583479663,942.8234785024633,10.588815436493862
96000.0,0.23091,call,1.037865727974775,6922.2419033876,,6750.8637023435,-171.37820104410002,-2.475761515358646,7150.568476408735,228.3265730211342,3.298448338093992
96000.0,0.23091,put,1.037865727974775,9458.9273390177,,10031.931553005932,573.0042139882316,6.057813887887815,10431.636327071166,972.7089880534659,10.283502063083622
98000.0,0.23091,call,1.059487930640916,6075.3557161248,,5991.863334383423,-83.49238174137736,-1.3742797235687367,6376.389166764442,301.03345063964207,4.95499300297198
98000.0,0.23091,put,1.059487930640916,10612.041453859,,11268.318312887037,656.2768590280375,6.184265882125693,11652.844145268056,1040.802691409057,9.807751844303018
100000.0,0.23091,call,1.0811101333070572,5316.6510695592,,5301.914393676532,-14.736675882667441,-0.27717966986855974,5668.512723690968,351.8616541317688,6.6181069535740935
100000.0,0.23091,put,1.0811101333070572,11853.2241952927,,12573.756500021314,720.5323047286147,6.078787449365562,12940.354830035758,1087.1306347430582,9.17160273720962
102000.0,0.23091,call,1.1027323359731982,4677.0985022931,,4677.35860244212,0.26010014902021794,0.005561143279165392,5023.838776166078,346.7402738729779,7.413576466327942
102000.0,0.23091,put,1.1027323359731982,13213.7848442355,,13944.587836628089,730.8029923925878,5.5306106540050095,14291.068010352043,1077.283166116542,8.152722167157926
104000.0,0.23091,call,1.1243545386393394,4095.4117100054,,4114.295316163454,18.883606158054135,0.4610917654974727,4439.022168796142,343.6104587907421,8.390132253401429
104000.0,0.23091,put,1.1243545386393394,14632.0983540519,,15376.911678190598,744.8133241386986,5.090270076898752,15701.6385308233,1069.540176771401,7.309547481788391
105000.0,0.23091,call,1.13516563997241,3817.410642720201,,3854.560396054563,37.14975333436223,0.9731662849844771,4167.965730198084,350.55508747788326,9.183059416109492
105000.0,0.23091,put,1.13516563997241,15354.096970502102,,16114.870322002316,760.7733515002146,4.954855716762718,16428.275656145823,1074.178685643721,6.996039478631702
110000.0,0.23091,call,1.189221146637763,2673.3120006907,,2753.2428205500946,79.93081985939443,2.989954776649445,3008.056714405895,334.74471371519485,12.521722628286833
110000.0,0.23091,put,1.189221146637763,19210.0004856828,,20002.020566100793,792.0200804179913,4.122957107722528,20256.83445995659,1046.833974273788,5.449421904252384
120000.0,0.23091,call,1.2973321599684686,1311.2363111686002,,1338.0349129890565,26.79860182045627,2.0437659933755814,1484.4915023502126,173.25519118161242,13.21311724712717
130000.0,0.23091,call,1.4054431732991743,627.8698275406,,613.7172587257128,-14.152568814887218,-2.254060984316382,683.8662546706646,55.9964271300646,8.918477154636596
20000.0,0.30763,call,0.21622202666141144,73863.71035960199,,72558.94576304888,-1304.764596553112,-1.7664487611046438,72558.9459666886,-1304.764392913392,-1.7664484854080686
30000.0,0.30763,call,0.32433303999211716,63911.974834794,,62589.70808665018,-1322.2667481438184,-2.0688873275497186,62589.84758091227,-1322.1272538817284,-2.068669067571913
30000.0,0.30763,put,0.32433303999211716,70.652926545,,0.046609808410968734,-70.60631673658904,-99.93402989700465,0.18610407050310096,-70.4668224744969,-99.73659396771828
40000.0,0.30763,call,0.4324440533228229,54028.9948600155,,52624.338056474655,-1404.6568035408418,-2.5998203504991855,52628.97423585949,-1400.0206241560081,-2.5912394405695345
40000.0,0.30763,put,0.4324440533228229,187.580829441,,3.9608492570867497,-183.61998018391324,-97.88845732856056,8.597028641905169,-178.9838007990948,-95.41689379051967
50000.0,0.30763,call,0.5405550666535286,44279.29963241849,,42715.58020092979,-1563.719431488702,-3.5314908873216364,42750.93043536227,-1528.3691970562213,-3.451656213499019
50000.0,0.30763,put,0.5405550666535286,438.216609273,,64.48726333638683,-373.7293459366132,-85.28415811455184,99.83749776885611,-338.3791115041439,-77.21731772456407
60000.0,0.30763,call,0.6486660799842343,34829.9643808065,,33101.44666296293,-1728.5177178435697,-4.962731798818869,33216.90254855328,-1613.0618322532246,-4.631247435734166
60000.0,0.30763,put,0.6486660799842343,988.696066794,,419.63799499370043,-569.0580718002996,-57.556421119946236,535.0938805840487,-453.60218620995124,-45.878829849179695
65000.0,0.30763,call,0.7027215866495872,30256.858919667,,28552.282374073533,-1704.576545593467,-5.633686398575531,28720.220148847475,-1536.6387708195252,-5.0786460514601135
65000.0,0.30763,put,0.7027215866495872,1415.5105975365,,855.11584091639,-560.39475662011,-39.58958397029308,1023.0536156903345,-392.4569818461655,-27.725471114747037
70000.0,0.30763,call,0.75677709331494,25896.247909392,,24272.98230037703,-1623.2656090149721,-6.268342868413186,24491.351515035873,-1404.8963943561284,-5.4250963277448525
