strike,maturity,type,market_price,one_step_price,two_step_price,one_step_error_pct,two_step_error_pct
92000.0,0.00626,put,865.5629356279715,1203.4132472800557,2134.505484433219,39.03243747457504,146.60315230395366
93000.0,0.00626,call,864.0268024328285,1238.7982956109336,2156.7698152226294,43.37498467904769,149.61839252553767
93000.0,0.00626,put,1325.7819632226715,1703.1695349723304,2621.141054584019,28.465281789798713,97.70528844823224
94000.0,0.00626,call,492.66612594321424,846.0747925000287,1709.6694698307692,71.73390820816228,247.0239539115034
94000.0,0.00626,put,1954.422264180257,2310.383433820767,3173.978111151504,18.21311474825073,62.39981345498872
95000.0,0.00626,call,261.5636917307857,552.668662189717,1327.9346956345034,111.29410528375281,407.6907604597046
95000.0,0.00626,put,2723.317078143043,3016.9147054697823,3792.180738914569,10.780882978449782,39.24859390594191
96000.0,0.00626,call,129.03241224767143,344.59962700422693,1008.955723541596,167.06439180783875,681.9397513897163
96000.0,0.00626,put,3590.783523398972,3808.783072243634,4473.13916878101,6.071085806874459,24.572788630455104
97000.0,0.00626,call,64.75449184537143,204.7864063664456,748.514039445643,216.25050329397877,1055.9260494747375
97000.0,0.00626,put,4526.5051784986,4668.907253565194,5212.634886644388,3.1459607235847136,15.158045359253752
98000.0,0.00626,call,36.13707072501428,115.86434697782443,541.0775902585301,220.62462356037747,1397.2923355516837
98000.0,0.00626,put,5497.886407498728,5579.922596135904,6005.135839416616,1.492140480117687,9.226262500186186
100000.0,0.00626,call,17.568366692642858,31.925257006368156,258.9155273722954,81.72011983184278,1373.7598087631106
100000.0,0.00626,put,7479.315929088772,7495.858310083131,7722.848580449063,0.221175053323024,3.2560818886275023
102000.0,0.00626,call,10.0792546756,7.192982903843472,107.57585065609874,28.635765883995916,967.2996577467167
102000.0,0.00626,put,9471.825042694143,9471.000839899294,9571.383707651548,0.008701626044969777,1.0511032932792324
86000.0,0.009,call,6670.784623569557,6659.936840771887,7288.522521408144,0.16261629493092003,9.260348410229941
86000.0,0.009,put,124.3038065307857,122.39004620429478,750.9757268405519,1.5395830424685817,504.1453981174435
88000.0,0.009,call,4796.946964450114,4867.542215561814,5725.352586325265,1.4716704527875208,19.354093942574504
88000.0,0.009,put,250.4650209438429,329.8154290939856,1187.6257998574292,31.681233511618363,374.16832713088047
89000.0,0.009,call,3909.2559220242856,4046.4722872888233,5006.239479822332,3.5100379202977448,28.06118554729996
89000.0,0.009,put,362.77387801667146,508.65550487086875,1468.422697404385,40.212825590351144,304.7763045764014
90000.0,0.009,call,3078.8058038268427,3292.323871467619,4333.931935962275,6.935093709885214,40.76665473916402
90000.0,0.009,put,532.3245847827,754.4170930995315,1796.0251575941948,41.72125704235356,237.39286310200188
91000.0,0.009,call,2328.780428920457,2616.2982267137195,3711.698481060841,12.346281951817417,59.38378882638832
91000.0,0.009,put,782.2991093749714,1078.3014523955353,2173.7017067426495,37.83748945554329,177.86069045628318
92000.0,0.009,call,1670.4843500116283,2026.6793918221738,3142.119640540186,21.322860151791666,88.0963231124143
92000.0,0.009,put,1124.0029299648,1488.5926215538493,2604.032870271869,32.4367207477357,131.6749183521629
93000.0,0.009,call,1145.8180859643571,1527.6605107387659,2626.9356450046907,33.32487324574197,129.26288886370457
93000.0,0.009,put,1599.3420188078571,1989.4837445203157,3088.758878786248,24.393889557361128,93.12685107145472
94000.0,0.009,call,750.7185480522858,1118.757721181726,2166.928524803385,49.02492073551475,188.64726073778365
94000.0,0.009,put,2204.236927002772,2580.4909590131574,3628.661762634816,17.069582103499176,64.62212923584929
95000.0,0.009,call,466.8932969478857,794.9475968597799,1761.851056258376,70.26322760605223,277.35625415394065
95000.0,0.009,put,2920.412500861843,3256.5908387411037,4223.494298139689,11.51133060073024,44.61978562594474
96000.0,0.009,call,280.69903096174284,547.4781328794597,1410.411554865732,95.04097716464041,402.4639914264472
96000.0,0.009,put,3734.218134374357,4009.0313788106578,4871.964800796923,7.359324885350974,30.468136179548267
97000.0,0.009,call,161.36404501885715,365.13992428030724,1110.3185968972793,126.28332367203403,588.0830216963925
97000.0,0.009,put,4614.882122465315,4826.60317426137,5571.781846878352,4.587788944064128,20.735084862836146
98000.0,0.009,call,90.78994921105712,235.6978261777549,858.3839821601505,159.60784010335115,845.4614631016995
98000.0,0.009,put,5544.307926156172,5697.071080208712,6319.757236191115,2.7553151103288447,13.986404080780504
100000.0,0.009,call,37.032474543642856,88.91431260418267,482.713249595814,140.09822108808027,1203.4863469005704
100000.0,0.009,put,7490.551175950885,7550.107574734895,7943.906511726513,0.7950870020783117,6.052362838547409
55000.0,0.01996,call,37583.022696058,37540.78398422528,37541.348399815586,0.11238774532402705,0.11088596193935625
55000.0,0.01996,put,3.1504916149,,0.5643524899496697,,82.0868436125775
60000.0,0.01996,call,32585.818634691,32541.781960130764,32545.878075474182,0.13514061148476175,0.12257037229777548
60000.0,0.01996,put,5.918633007,1.2398901162669063e-05,4.096127742319368,99.99979051072862,30.79267226951131
65000.0,0.01996,call,27596.413787187,27542.78533603959,27564.146225474695,0.19433123289487367,0.11692664837228857
65000.0,0.01996,put,16.5143900754,0.005487901500600856,21.366377336606092,99.96676897254126,29.38036003178621
70000.0,0.01996,call,22606.211398474203,22544.015132332075,22628.477129382693,0.2751291007847758,0.09849386310698927
70000.0,0.01996,put,26.3287778537,0.23738378776761238,84.69938083838497,99.09838660538415,221.6988699932462
75000.0,0.01996,call,17636.3844769343,17549.838263329395,17812.423525849546,0.4907253735486183,0.9981583761993694
75000.0,0.01996,put,56.4977670558,5.06261437885405,267.6478768990055,91.0392664300273,373.7317788766115
78000.0,0.01996,call,14684.9644930884,14568.761675582777,15032.446687337142,0.7913047223254487,2.3662447015945243
78000.0,0.01996,put,105.0753296551,23.387286388504435,487.07229814286984,77.74236210795529,363.5458196911105
80000.0,0.01996,call,12748.5453270441,12603.423518924319,13247.941860887062,1.138340135261758,3.9172824901329624
80000.0,0.01996,put,168.65465542799998,57.64996956754476,702.1683115302876,65.81774192876875,316.3349714529812
81000.0,0.01996,call,11786.078933776002,11633.480561460732,12381.26409914349,1.2947340092722446,5.049899705506243
81000.0,0.01996,put,206.187472687,87.50743202271406,835.2909697054711,57.559287728622834,305.11237604307456
82000.0,0.01996,call,10835.76442977,10676.139090318437,11533.99547699382,1.4731340874577548,6.443763628761716
82000.0,0.01996,put,255.863995429,129.96638079917466,987.8227674745576,49.20489669472109,286.07337691975886
83000.0,0.01996,call,9895.3071787115,9735.343977171855,10707.966036279948,1.616556198313743,8.212568269904546
83000.0,0.01996,put,315.4139260202,188.97168757134932,1161.5937466794421,40.08771586095185,268.27598620520337
84000.0,0.01996,call,8974.5359634805,8815.716096803662,9905.030957859242,1.7696721849810835,10.368168317171435
84000.0,0.01996,put,394.6428187359001,269.144227121913,1358.459088177493,31.800551196136762,244.22496082124093
85000.0,0.01996,call,8073.2444702798,7922.473970403516,9127.047419564595,1.867532940830893,13.053029090896242
85000.0,0.01996,put,493.350880708,375.7025206405233,1580.2759698016016,23.846792347596786,220.3148168163342
86000.0,0.01996,call,7191.064231386,7061.285402577661,8375.848348859166,1.8047235378861988,16.475782712412407
86000.0,0.01996,put,611.169913046,514.3143727334245,1828.8773190149368,15.847563540858664,199.24204054810616
87000.0,0.01996,call,6348.753496281701,6238.049250621101,7653.213348629273,1.7437162385566891,20.546708154782834
87000.0,0.01996,put,768.8578979823,690.8786406956206,2106.0427387037926,10.14221971203248,173.91833318362765
88000.0,0.01996,call,5544.6486054218,5458.617188927732,6960.837264192094,1.5516117001525211,25.541540313041345
88000.0,0.01996,put,964.7512634725,911.2469989210076,2413.4670741853624,5.54591287695344,150.16469690834023
89000.0,0.01996,call,4778.5838409106,4728.4754041375345,6300.297061146892,1.0486043238181812,31.844439082737036
89000.0,0.01996,put,1198.68751324,1180.905634049559,2752.727291058909,1.4834457683118254,129.64511272987295
90000.0,0.01996,call,4064.0425291893,4052.4146928938717,5673.017882832202,0.28611502492685853,39.59051466825725
90000.0,0.01996,put,1484.1694738892,1504.6453427246452,3125.248532662983,1.3796179746096733,110.5722148073433
91000.0,0.01996,call,3400.333818336,3434.2225511678553,5080.239336383856,0.9966295852811015,49.40413523487353
91000.0,0.01996,put,1820.4323776254,1886.253620917385,3532.270406133379,3.615692848632104,94.03469469933987
92000.0,0.01996,call,2809.222266424,2876.4311340300774,4522.983200462033,2.3924368110477454,61.00481811357581
92000.0,0.01996,put,2229.3213806017,2328.2626236983633,3974.814690130326,4.4381776426492,78.29706944529966
93000.0,0.01996,call,2295.2585871243,2380.1499087169796,4002.02383924037,3.6985515300495533,74.3604777993426
93000.0,0.01996,put,2715.3590075136,2831.7818183040217,4453.655748827412,4.287566044426218,64.01719759721702
94000.0,0.01996,call,1835.719621351,1945.0020108531462,3517.8626323842764,5.953108973238507,91.63398328745332
94000.0,0.01996,put,3255.8193718329994,3396.4343403589446,4969.294961890075,4.31888113150393,52.628091253489984
95000.0,0.01996,call,1467.9800390171,1569.1703732229253,3070.7076797633345,6.893168266346342,109.17911675552183
95000.0,0.01996,put,3888.0778979049,4020.4031226474763,5521.940429187889,3.4033583744266025,42.022371315230075
96000.0,0.01996,call,1150.932023423,1249.545944872545,2660.4599082552595,8.568179479119573,131.15699746912557
96000.0,0.01996,put,4571.0281942353,4700.579114215856,6111.49307759857,2.8341745987027,33.70062090857391
98000.0,0.01996,call,685.3453365325,761.45979969158,1948.7222661873675,11.10600147134298,184.3416540990728
98000.0,0.01996,put,6105.445358215,6212.093808872407,7399.356275368191,1.7467759418059385,21.19273601248773
100000.0,0.01996,call,386.2449023566001,439.8897233442858,1375.6648322685905,13.888810094419885,256.16388044870814
100000.0,0.01996,put,7806.3395977847,7890.124572362605,8825.899681286915,1.0732940007078553,13.060667816598038
105000.0,0.01996,call,103.6199747275,88.6578210198204,465.8881691802362,14.43944929250088,349.6123169354459
105000.0,0.01996,put,12523.7105808976,12537.894769631923,12915.12511779234,0.11325867555545875,3.1253879141199996
108000.0,0.01996,call,55.3562577519,29.17390774502769,194.63282683790112,47.297904645611,251.60040570340163
108000.0,0.01996,put,15475.4444103672,15477.81211611339,15643.271035206257,0.015299759305160142,1.0844704706937407
70000.0,0.03913,call,22749.9340479936,22570.69155952394,23046.08349743967,0.7878813542559142,1.301759595528101
70000.0,0.03913,put,96.8141716192,13.498775017025764,488.8907129327563,86.05702575226218,404.97846002929634
75000.0,0.03913,call,17869.5384296128,17634.853672602534,18532.58483179701,1.3133229933983843,3.7104842119784736
75000.0,0.03913,put,216.4182311648,75.70477083491278,973.4359300293872,65.01922669478596,349.79386662121226
80000.0,0.03913,call,13139.6772618272,12874.569638181696,14332.688631734367,2.0176113793577213,9.079457174896138
80000.0,0.03913,put,486.5567413056,313.46461915338296,1771.583612706061,35.57490986308216,264.1062721589859
82000.0,0.03913,call,11325.8719887712,11073.99975029593,12764.673118161816,2.2238661952473295,12.70366759236804
82000.0,0.03913,put,672.7524512576,512.1122843633348,2202.7856522292277,23.87805003073194,227.4288556082527
83000.0,0.03913,call,10441.6925299232,10206.718032567223,12008.19155530649,2.2503487502873782,15.00234776013665
83000.0,0.03913,put,788.5725573823999,644.4393431824865,2445.912865921753,18.277736506371898,210.16966581245927
84000.0,0.03913,call,9580.9283675616,9365.509970422965,11271.222528809667,2.2484083887735062,17.642279499457896
84000.0,0.03913,put,927.8088865248,802.8400575860869,2708.5526159727888,13.469242508206205,191.93001439315165
85000.0,0.03913,call,8725.2397431136,8553.470903989088,10554.615315479168,1.9686432027278173,20.96647915960595
85000.0,0.03913,put,1072.1198270496,990.4097677000682,2991.5541791901487,7.62135512169309,179.03169997543094
86000.0,0.03913,call,7920.128603811199,7773.630716486703,9859.193431243657,1.8496907645413854,24.48274421326153
86000.0,0.03913,put,1267.0091792511998,1210.1783567455423,3295.741071502489,4.4854310005271225,160.11974699743422
87000.0,0.03913,call,7138.7134999488,7028.863512743716,9185.747328550686,1.5387924897934642,28.67510831771814
87000.0,0.03913,put,1485.5936403615997,1465.0199295504135,3621.9037453573837,1.3848814542702572,143.80178044352675
88000.0,0.03913,call,6378.0054418752,6321.795438107154,8535.026724499658,0.8813100628449662,33.81968394793767
88000.0,0.03913,put,1724.8851472607998,1757.560631461718,3970.791917854207,1.8943570969237224,130.20616324281153
89000.0,0.03913,call,5668.2501140832,5654.715676173175,7907.732651667786,0.2387763002270815,39.50923993315716
89000.0,0.03913,put,2015.1293844416,2090.089646075605,4343.106621570216,3.719873384446558,115.52495115710435
90000.0,0.03913,call,4991.333831612799,5029.495863897981,7304.509344642283,0.7645658169261428,46.34383495607729
90000.0,0.03913,put,2338.2135934752,2464.4786103482766,4739.492091092572,5.4000634170214346,102.69714042883658
91000.0,0.03913,call,4365.1516180608005,4447.522920427706,6725.936094703327,1.887020419315888,54.08253099101504
91000.0,0.03913,put,2712.0318714272,2882.114443425846,5160.527617701475,6.271407566797528,90.2827054530801
92000.0,0.03913,call,3786.5236183488,3909.6495888530408,6172.5192221414545,3.2516889610194117,63.01282770905103
92000.0,0.03913,put,3133.403436688,3343.8498883990396,5606.719521687453,6.716225853555614,78.9338537144691
93000.0,0.03913,call,3266.708113088,3416.1658807108397,5644.684328738193,4.575179735956207,72.79426668464436
93000.0,0.03913,put,3613.5884229312,3849.974956804712,6078.493404832057,6.5416009297972115,68.21211198981604
94000.0,0.03913,call,2780.8175477152,2966.7931882970006,5142.769003139489,6.687804481621012,84.93730404445039
94000.0,0.03913,put,4127.6983490624,4400.211040938724,6576.186855781212,6.6020495886824015,59.31849422269393
95000.0,0.03913,call,2356.60894392,2560.7012306495817,4667.016155166661,8.660422309612944,98.03948241847512
95000.0,0.03913,put,4703.4883837088,4993.727859839157,7100.04278435625,6.170728031042712,50.952701593741715
96000.0,0.03913,call,2002.6573479584,2196.5463919835856,4217.568155109475,9.681588526506797,110.59859088770507
96000.0,0.03913,put,5349.5372792512,5629.18179772103,7650.203560846916,5.227452466860342,43.00682772170066
97000.0,0.03913,call,1672.2331587584,1872.5285649863727,3794.461947044416,11.977720043339419,126.9098616524103
97000.0,0.03913,put,6019.112655024001,6304.772747271665,8226.706129329716,4.745883797493495,36.67639402733379
98000.0,0.03913,call,1386.8254144416,1586.4624717438019,3397.6252930605406,14.395255179440515,144.99300760424708
98000.0,0.03913,put,6733.7054022112,7018.315430576971,8829.478251893714,4.226648054313631,31.12361953040459
99000.0,0.03913,call,1154.9137285504,1335.858704964674,3026.8742873585506,15.667401983470105,162.08661413677697
99000.0,0.03913,put,7501.793281292799,7767.320440345706,9458.336022739575,3.539515807707615,26.081000476590056
100000.0,0.03913,call,968.864410528,1118.009458362183,2681.9122560281794,15.393799814868192,176.80986388659105
100000.0,0.03913,put,8315.7444547744,8549.079970291074,10112.982767957074,2.8059486049106104,21.612476465060297
105000.0,0.03913,call,346.9386813088,420.3074829975285,1325.835349106208,21.147483875810615,282.15264556393487
105000.0,0.03913,put,12693.8184034816,12849.421877665707,13754.949743774385,1.2258208620774704,8.359433754005353
115000.0,0.03913,call,74.08172862720001,40.28585634993442,99.53842724345031,45.61971339429169,34.36299218172343
115000.0,0.03913,put,22420.961733184,22465.488016496718,22524.74058739023,0.19859220956974125,0.46286531078028037
20000.0,0.05831,call,72726.8171854651,72541.46538709811,72541.46600540732,0.2548603191231525,0.2548594689426709
20000.0,0.05831,put,0.3922329681,,0.00026194551537628286,,99.93321685409435
30000.0,0.05831,call,62728.566063820304,62547.29481657056,62547.44507833835,0.2889771895396398,0.2887376467328781
30000.0,0.05831,put,2.1336346941000004,,0.1500345742169884,,92.96812267667613
40000.0,0.05831,call,52739.0126794335,52553.12428024771,52557.91740364844,0.3524684853614597,0.3433801024790178
40000.0,0.05831,put,12.5727820673,,4.793059581978014,,61.877494127222064
50000.0,0.05831,call,42743.1576082231,42558.98617228968,42610.611793429634,0.4308793412538689,0.3100983226563558
50000.0,0.05831,put,16.709299082,0.03252792089188006,51.65814906084415,99.80533042868973,209.15808501203145
60000.0,0.05831,call,32786.12337582331,32567.390568768868,32850.714228392695,0.6671505641186417,0.19700667818818196
60000.0,0.05831,put,59.6685561803,2.607624097741791,285.93128372156934,95.62981867725716,379.19926679233373
65000.0,0.05831,call,27832.7295531488,27582.415539015914,28133.049334170617,0.8993512966627769,1.0790166320135108
65000.0,0.05831,put,106.2709567087,14.717944193624135,565.3517393483271,86.15054888988382,431.99082501724
70000.0,0.05831,call,22935.1134478816,22635.10147664977,23594.149274013296,1.3080901993948528,2.8734796870715704
70000.0,0.05831,put,208.6501859897,64.48923167631438,1023.5370290398423,69.09217628039983,390.5516974187452
75000.0,0.05831,call,18125.787721160003,17799.57213035127,19297.12430582908,1.7997319389761477,6.462265820876079
75000.0,0.05831,put,399.3207210804,226.04523522664385,1723.5974107044603,43.39256059263414,331.6323495663096
80000.0,0.05831,call,13515.0897825281,13226.115715153705,15310.11214779743,2.1381586953863474,13.281616283377415
80000.0,0.05831,put,788.6102991270001,649.6741698779224,2733.670602521641,17.61784361716826,246.64404022466394
82000.0,0.05831,call,11747.7787167531,11519.60854905736,13817.77643352816,1.9422409393050146,17.620332887468404
82000.0,0.05831,put,1021.3062977579,942.0011437211069,3240.1690281919145,7.765070499505751,217.25732381217475
84000.0,0.05831,call,10072.7234374245,9908.11744140843,12390.61351806231,1.634175672931584,23.01155288375983
84000.0,0.05831,put,1346.2437472645,1329.344176011713,3811.840252665599,1.2553128872186787,183.14636635535493
85000.0,0.05831,call,9278.729856432,9143.163755841088,11702.79863138494,1.4610415723757608,26.125006465972046
85000.0,0.05831,put,1552.250380447,1563.807560414134,4123.442435957986,0.7445435422477366,165.6428684379232
86000.0,0.05831,call,8490.2684064737,8407.980139299034,11032.841160063515,0.9692068994181973,29.94690664491999
86000.0,0.05831,put,1763.7935532868,1828.041013841852,4452.9020346063335,3.642572592202067,152.46163454381747
88000.0,0.05831,call,7001.707132112199,7033.704268403126,9748.425424419074,0.45699049799122116,39.22926567021769
88000.0,0.05831,put,2275.2275398606,2452.599282885465,5167.320438901428,7.795780418328296,127.11224914313506
90000.0,0.05831,call,5652.8068789661,5796.6320209511905,8540.98175630439,2.544313737662943,51.092756911351245
90000.0,0.05831,put,2926.3286643234,3214.36117537308,5958.71091072628,9.842794302678797,103.6241172556057
92000.0,0.05831,call,4478.7681295049,4703.823697019085,7413.667676558798,5.024943489071927,65.52916923114601
92000.0,0.05831,put,3752.2891613984,4120.386991380496,6830.230970920224,9.809953714892083,82.02837460359102
94000.0,0.05831,call,3451.2890346333,3757.3569065385964,6369.0713687290045,8.86821905768944,84.54181335773632
94000.0,0.05831,put,4724.8083857989,5172.754340839558,7784.4688030299585,9.480722147103872,64.7573439470543
95000.0,0.05831,call,2994.190164576,3338.2384641940735,5878.4183057622795,11.49052934875275,96.32748698827912
95000.0,0.05831,put,5267.7341975533,5753.052968464792,8293.232810033005,9.213045926594159,57.434534450978106
96000.0,0.05831,call,2622.4734913944,2954.1724530024658,5409.101671102828,12.64832467121327,106.25953661124503
96000.0,0.05831,put,5895.991161832101,6368.404027242956,8823.333245343325,8.012441885412501,49.649702707518834
98000.0,0.05831,call,1945.2854325125,2286.4932952210584,4534.88589165845,17.540246639685144,133.1218758884789
98000.0,0.05831,put,7218.800163497301,7699.559009401084,9947.951605838476,6.659816520961422,37.806164189742304
100000.0,0.05831,call,1435.2759370901,1742.7285266096442,3746.682311311619,21.42114847566373,161.04264793205542
100000.0,0.05831,put,8708.790246072,9154.628380729206,11158.582165431188,5.119403752528041,28.130105906088833
102000.0,0.05831,call,1049.4348542314,1308.685041678982,3043.814150151189,24.703790464197542,190.0431730353058
102000.0,0.05831,put,10322.9484097495,10719.419035738072,12454.548144210275,3.840672356883283,20.64913675677762
104000.0,0.05831,call,740.8617615616,968.8712456882113,2424.6311083632136,30.77625219123326,227.27173059283535
104000.0,0.05831,put,12014.3736363518,12378.439379686824,13834.199242361836,3.0302515499723874,15.147070176873834
105000.0,0.05831,call,648.1839887116,829.4037885377875,2145.63739415937,27.958080264586506,231.02289342633546
105000.0,0.05831,put,12921.702501263,13238.388992506181,14554.622598127753,2.4508108835676055,12.637035225854698
106000.0,0.05831,call,547.7395401905,707.6952549776524,1886.5033756620323,29.202878932479663,244.41613891995448
106000.0,0.05831,put,13821.2497342528,14116.097528915809,15294.905649600187,2.1332933007663955,10.662247941987966
108000.0,0.05831,call,380.7478675258,510.4195315203833,1425.8512991410025,34.05709527336921,274.48700853049024
108000.0,0.05831,put,15654.2561344918,15917.655945398074,16833.0877130187,1.6826082864832663,7.5304221957217266
110000.0,0.05831,call,277.5572153863,363.80915041603475,1038.2118249727791,31.075371220197095,274.05326448739993
110000.0,0.05831,put,17551.0752250718,17769.87970423326,18444.282378789998,1.2466727898749816,5.089187655251156
112000.0,0.05831,call,212.2637341874,256.47811027169155,718.3405371365207,20.829924741292018,238.41887305267312
112000.0,0.05831,put,19485.768886066,19661.382804028457,20123.245230893284,0.9012419216777114,3.2714970015021403
114000.0,0.05831,call,166.0377642742,178.9833460023524,460.345783782157,7.796769478763677,177.2536632220171
114000.0,0.05831,put,21439.541235424906,21582.72217969864,21864.084617478453,0.6678358585264669,1.9801887428079257
115000.0,0.05831,call,147.4295237118,148.98575920145367,352.5730662786136,1.0555792696555588,139.14685295181098
115000.0,0.05831,put,22420.9470305314,22552.14166286752,22755.72896994467,0.585143134933017,1.493165917378007
116000.0,0.05831,call,133.7995733095,123.7365985207689,257.84919594442,7.520931898230966,92.71301811103179
116000.0,0.05831,put,23407.3022909964,23526.309572156606,23660.422169580255,0.5084194653477163,1.0813714260494651
118000.0,0.05831,call,115.2015117986,84.8049011223302,104.1650444732295,26.38560050271771,9.580141052892516
118000.0,0.05831,put,25388.7024742148,25486.212014697696,25505.572158048584,0.3840666555603993,0.46032160939488886
120000.0,0.05831,call,92.2786011499,57.658989337364346,,37.5164029158814,
120000.0,0.05831,put,27365.7956051036,27457.90024285225,27392.730760721504,0.33656846333922047,0.09842635677977274
122000.0,0.05831,call,77.8790572308,38.91270298193149,,50.034445246799805,
122000.0,0.05831,put,29351.395724978003,29437.98809643637,29315.165544496762,0.29501960407516825,0.12343597156577316
124000.0,0.05831,call,64.3568065035,26.080485098463555,,59.47517206739401,
124000.0,0.05831,put,31337.8527596358,31423.99001849242,31266.395379898662,0.27486649936516017,0.22802257795140696
