option_id,type,strike,maturity,moneyness,market_price,model_price,abs_difference,rel_difference_pct,market_iv
243,call,108000.0,0.1542,1.1675989439716217,1804.9890106595,2367.6086464322543,562.6196357727542,31.170252696839768,
244,put,108000.0,0.1542,1.1675989439716217,16719.541344934,17703.686694002172,984.1453490681706,5.886198244106531,
245,call,110000.0,0.1542,1.189221146637763,1521.986883372,1986.5826465938553,464.59576322185535,30.525608879922267,
246,put,110000.0,0.1542,1.189221146637763,18436.6002612005,19319.57907070608,882.978809505581,4.78927132440895,
247,call,112000.0,0.1542,1.210843349303904,1248.9914097094995,1656.8448355893852,407.85342587988566,32.65462217828603,
248,put,112000.0,0.1542,1.210843349303904,20163.600671487,20986.759636243907,823.1589647569053,4.0824006494084175,
249,call,114000.0,0.1542,1.2324655519700451,1048.2106524176,1373.3998703588404,325.1892179412405,31.023269720759078,
250,put,114000.0,0.1542,1.2324655519700451,21962.8109560345,22700.233047555666,737.4220915211663,3.357594312482812,
251,call,115000.0,0.1542,1.2432766533031157,949.5296982038,1247.5076959923827,297.9779977885827,31.38164065350033,
252,call,116000.0,0.1542,1.2540877546361862,858.9292588525,1131.375586179347,272.44632732684704,31.719297546206075,
253,call,118000.0,0.1542,1.2757099573023274,700.4741314135,926.0975328201366,225.62340140663662,32.2100976022265,
254,call,120000.0,0.1542,1.2973321599684686,577.120483188,753.1477327267967,176.0272495387967,30.50095338263274,
255,call,122000.0,0.1542,1.3189543626346096,484.8963708255,608.4079204049012,123.51154957940122,25.47174138860474,
256,call,124000.0,0.1542,1.3405765653007509,409.3335694615,488.088188369391,78.75461890789097,19.23971664759791,
257,call,125000.0,0.1542,1.3513876666338214,376.0649368515,435.9953421219816,59.93040527048157,15.936185322735048,
258,call,130000.0,0.1542,1.4054431732991743,257.1561045385,240.922606097889,-16.233498440611015,-6.31270195578057,
259,call,140000.0,0.1542,1.51355418662988,133.51854660549998,61.42855877604438,-72.0899878294556,-53.99248992910025,
260,call,150000.0,0.1542,1.6216651999605858,86.883817307,9.67467055551549,-77.20914675148451,-88.86481872529785,
261,call,160000.0,0.1542,1.7297762132912915,49.700023288,-1.375850433006235,-51.07587372100623,-102.76830943324413,
262,call,50000.0,0.23091,0.5405550666535286,43750.2744977968,42754.423325990036,-995.8511718067675,-2.2762169683230606,
263,put,50000.0,0.23091,0.5405550666535286,286.9520503993,141.58723630528402,-145.36481409401597,-50.65822456808993,
264,call,60000.0,0.23091,0.6486660799842343,34123.0514789813,33251.42994098191,-871.6215379993955,-2.5543481612020726,
265,put,60000.0,0.23091,0.6486660799842343,659.7314767376,615.5294905030605,-44.201986234539504,-6.69999655816336,
266,call,65000.0,0.23091,0.7027215866495872,29448.4026505675,28754.6612573714,-693.7413931960982,-2.3557861573273793,
267,put,65000.0,0.23091,0.7027215866495872,985.0829362674,1107.228626495511,122.145690228111,12.39953365662144,
268,call,70000.0,0.23091,0.75677709331494,24949.3302953585,24505.826779832423,-443.50351552607754,-1.777616915066396,
269,put,70000.0,0.23091,0.75677709331494,1486.0118036353,1846.8619685594895,360.85016492418936,24.283129113875457,
270,call,75000.0,0.23091,0.8108325999802929,20669.6546956248,20562.152957477818,-107.50173814698064,-0.5200945043834517,
271,put,75000.0,0.23091,0.8108325999802929,2206.3364918452,2891.6559658078477,685.3194739626479,31.061421342376594,
272,call,80000.0,0.23091,0.8648881066456457,16666.2380067051,16972.692643444287,306.45463673918493,1.8387751129912655,
273,put,80000.0,0.23091,0.8648881066456457,3202.9200908691,4290.6634713772655,1087.7433805081655,33.96099027287973,
274,call,82000.0,0.23091,0.8865103093117869,15175.9287591564,15644.644512706975,468.71575355057394,3.088547402858452,
275,put,82000.0,0.23091,0.8865103093117869,3712.6111454245,4958.002468481136,1245.3913230566359,33.54488995141553,
276,call,84000.0,0.23091,0.908132511977928,13766.5662324541,14380.764693155746,614.1984607016457,4.461522578184375,
277,put,84000.0,0.23091,0.908132511977928,4303.2498554596,5689.509776771098,1386.2599213114972,32.21425591992358,
278,call,85000.0,0.23091,0.9189436133109986,13070.9046477646,13773.256785725986,702.3521379613849,5.373401129366374,
279,put,85000.0,0.23091,0.9189436133109986,4607.5888891388,6079.695433261906,1472.1065441231058,31.949607040532985,
280,call,86000.0,0.23091,0.9297547146440691,12412.77407500075,13182.176040433413,769.4019654326621,6.198469099524118,
281,put,86000.0,0.23091,0.9297547146440691,4949.4599922461,6486.308251889932,1536.8482596438316,31.050827000349162,
282,call,88000.0,0.23091,0.9513769173102102,11142.2439708162,12049.539673971653,907.2957031554524,8.142845422626216,
283,put,88000.0,0.23091,0.9513769173102102,5678.9281980299,7349.059013269347,1670.1308152394467,29.409260990812292,
284,call,90000.0,0.23091,0.9729991199763515,9962.0796990063,10983.055264935181,1020.9755659288803,10.248618729989891,
285,put,90000.0,0.23091,0.9729991199763515,6498.764228324099,8277.96173207405,1779.1975037499515,27.377474258806444,
286,call,92000.0,0.23091,0.9946213226424926,8854.7682236648,9982.470619199863,1127.7023955350633,12.735538266503957,
287,put,92000.0,0.23091,0.9946213226424926,7391.451868826851,9272.76421417993,1881.3123453530789,25.452541378067245,
288,call,94000.0,0.23091,1.0162435253086337,7848.4382685885,9047.09986523859,1198.6615966500895,15.272612915201822,
289,put,94000.0,0.23091,1.0162435253086337,8385.1234021145,10332.780588059832,1947.6571859453325,23.227531576389044,
290,call,95000.0,0.23091,1.0270546266417042,7367.2703530825,8603.543001667618,1236.272648585118,16.780606511444986,
291,put,95000.0,0.23091,1.0270546266417042,8903.9561049772,10886.917288409444,1982.961183432244,22.270563332222558,
292,call,96000.0,0.23091,1.037865727974775,6922.2419033876,8175.849305267831,1253.607401880231,18.109846771849185,
293,put,96000.0,0.23091,1.037865727974775,9458.9273390177,11456.917155930263,1997.9898169125627,21.122794850859396,
294,call,98000.0,0.23091,1.059487930640916,6075.3557161248,7367.249792721217,1291.894076596417,21.264500993210305,
295,put,98000.0,0.23091,1.059487930640916,10612.041453859,12643.704771224831,2031.663317365832,19.144886742098343,
296,call,100000.0,0.23091,1.0811101333070572,5316.6510695592,6619.494365353414,1302.843295794214,24.50496146443991,
297,put,100000.0,0.23091,1.0811101333070572,11853.2241952927,13891.336471698203,2038.1122764055035,17.194581346186837,
298,call,102000.0,0.23091,1.1027323359731982,4677.0985022931,5930.479792227408,1253.3812899343084,26.79826583339644,
299,put,102000.0,0.23091,1.1027323359731982,13213.7848442355,15197.709026413373,1983.9241821778724,15.014049385277808,
300,call,104000.0,0.23091,1.1243545386393394,4095.4117100054,5297.850681847063,1202.4389718416633,29.360637146785855,
301,put,104000.0,0.23091,1.1243545386393394,14632.0983540519,16560.467043874218,1928.3686898223186,13.179030397156383,
302,call,105000.0,0.23091,1.13516563997241,3817.410642720201,5001.886822296019,1184.4761795758182,31.028262097885996,
303,put,105000.0,0.23091,1.13516563997241,15354.096970502102,17262.19674824376,1908.0997777416596,12.427300553119158,
304,call,110000.0,0.23091,1.189221146637763,2673.3120006907,3711.8914845626387,1038.5794838719385,38.84991664286107,
305,put,110000.0,0.23091,1.189221146637763,19210.0004856828,20960.669230113344,1750.6687444305426,9.113319626073485,
306,call,120000.0,0.23091,1.2973321599684686,1311.2363111686002,1935.9996347831493,624.7633236145491,47.64689006040013,
307,call,130000.0,0.23091,1.4054431732991743,627.8698275406,937.810545575594,309.940718034994,49.36384970895138,
308,call,20000.0,0.30763,0.21622202666141144,73863.71035960199,72559.1175116309,-1304.5928479710856,-1.7662162401803765,
309,call,30000.0,0.30763,0.32433303999211716,63911.974834794,62597.018998161846,-1314.9558366321507,-2.057448295145282,
310,put,30000.0,0.30763,0.32433303999211716,70.652926545,7.357521320085652,-63.29540522491435,-89.58638844860938,
311,call,40000.0,0.30763,0.4324440533228229,54028.9948600155,52695.995173001524,-1332.999687013973,-2.467193199628572,
312,put,40000.0,0.30763,0.4324440533228229,187.580829441,75.61796578394569,-111.9628636570543,-59.68779645058031,
313,call,50000.0,0.30763,0.5405550666535286,44279.29963241849,43025.156967201365,-1254.1426652171285,-2.8323453072390623,
314,put,50000.0,0.30763,0.5405550666535286,438.216609273,374.0640296079582,-64.1525796650418,-14.639467858480018,
315,call,60000.0,0.30763,0.6486660799842343,34829.9643808065,33882.892354652315,-947.0720261541865,-2.7191300450369758,
316,put,60000.0,0.30763,0.6486660799842343,988.696066794,1201.0836866830869,212.38761988908686,21.48158842967653,
317,call,65000.0,0.30763,0.7027215866495872,30256.858919667,29622.429349075326,-634.4295705916738,-2.096812403019448,
318,put,65000.0,0.30763,0.7027215866495872,1415.5105975365,1925.2628159181913,509.75221838169136,36.011896998075784,
319,call,70000.0,0.30763,0.75677709331494,25896.247909392,25626.95766009319,-269.2902492988105,-1.0398813381808292,
320,put,70000.0,0.30763,0.75677709331494,2054.7924277095,2914.4332617481414,859.6408340386415,41.83589653368991,
321,call,75000.0,0.30763,0.8108325999802929,21761.386271169,21932.522010128458,171.13573895945592,0.7864192879393371,
322,put,75000.0,0.30763,0.8108325999802929,2919.8652091605,4204.639746595509,1284.7745374350088,44.00115914269887,
323,call,80000.0,0.30763,0.8648881066456457,17926.239749629498,18566.042364479938,639.8026148504396,3.5690843355124886,
324,put,80000.0,0.30763,0.8648881066456457,4084.6372131495,5822.802235759067,1738.1650226095671,42.553718528881,
325,call,85000.0,0.30763,0.9189436133109986,14478.114376749,15543.735190017549,1065.6208132685497,7.3602182268975165,
326,put,85000.0,0.30763,0.9189436133109986,5636.2411653225,7785.137196108757,2148.896030786257,38.12640317819508,
327,call,90000.0,0.30763,0.9729991199763515,11476.207419492,12870.626442601788,1394.4190231097873,12.150521266646049,
328,put,90000.0,0.30763,0.9729991199763515,7634.379479272499,10096.670583505096,2462.291104232597,32.25266848363732,
329,call,95000.0,0.30763,1.0270546266417042,8921.137199307,10541.092481785345,1619.955282478344,18.158618641177082,
330,put,95000.0,0.30763,1.0270546266417042,10079.3123427675,12751.778757500753,2672.4664147332533,26.514372447748435,
331,call,100000.0,0.30763,1.0811101333070572,6806.922373413,8540.23079224943,1733.3084188364292,25.463907530465136,
332,put,100000.0,0.30763,1.0811101333070572,12965.310316983,15735.559202776902,2770.2488857939024,21.366622302631733,
333,call,105000.0,0.30763,1.13516563997241,5192.43825192,6845.781889468977,1653.3436375489773,31.841373114790976,
334,put,105000.0,0.30763,1.13516563997241,16350.566975774998,19025.752434808543,2675.1854590335442,16.361423203226526,
335,call,110000.0,0.30763,1.189221146637763,3880.7884936965,5430.304093321953,1549.5155996254525,39.92785492284119,
336,put,110000.0,0.30763,1.189221146637763,20038.779528846,22594.91677347361,2556.137244627611,12.755952731292986,
337,call,115000.0,0.30763,1.2432766533031157,2944.1605725315,4263.33443062583,1319.1738580943297,44.80645078947085,
338,put,115000.0,0.30763,1.2432766533031157,24102.03550221,26412.58924558958,2310.55374337958,9.586550244553898,
339,call,120000.0,0.30763,1.2973321599684686,2196.508883838,3313.332967271672,1116.8240834336716,50.845416180708746,
340,put,120000.0,0.30763,1.2973321599684686,28354.1213174115,30447.2299170475,2093.1085996360016,7.382025971479074,
341,call,125000.0,0.30763,1.3513876666338214,1645.981401105,2549.2840741732834,903.3026730682834,54.87927582060571,
342,put,125000.0,0.30763,1.3513876666338214,32803.4844647535,34667.82315876121,1864.3386940077107,5.6833556691542775,
343,call,130000.0,0.30763,1.4054431732991743,1214.0165893605,1941.9001279023778,727.8835385418779,59.956638560046414,
344,put,130000.0,0.30763,1.4054431732991743,37371.87816451951,39045.0813473024,1673.2031827828905,4.47717177985294,
345,call,135000.0,0.30763,1.459498679964527,933.497413761,1464.430815630505,530.9334018695051,56.87572285073712,
346,put,135000.0,0.30763,1.459498679964527,42091.233718017,43552.25416984262,1461.0204518256214,3.471080134199623,
347,call,140000.0,0.30763,1.51355418662988,746.4186291225,1093.120537858289,346.70190873578906,46.44872129509638,
348,call,145000.0,0.30763,1.5676096932952328,583.3544772705,807.3779536543843,224.02347638388437,38.40263255235209,
349,call,150000.0,0.30763,1.6216651999605858,480.7534108665,589.7287512442999,108.97534037779991,22.667616685523875,
350,call,155000.0,0.30763,1.6757207066259385,385.2541670145,425.619535110829,40.36536809632901,10.47759415793931,
351,call,160000.0,0.30763,1.7297762132912915,317.1036964785,303.13145060238094,-13.972245876119075,-4.4062071906709575,
352,call,170000.0,0.30763,1.8378872266219972,224.5416493215,146.52691886128014,-78.01473046021985,-34.74399101278441,
353,call,180000.0,0.30763,1.945998239952703,167.346744465,64.66436991031264,-102.68237455468736,-61.359051162278824,
354,call,190000.0,0.30763,2.0541092532834084,129.778418508,24.076653733956846,-105.70176477404314,-81.44787553219207,
355,call,200000.0,0.30763,2.1622202666141144,98.3454204,5.354959000479539,-92.99046139952046,-94.55494828462847,
356,call,210000.0,0.30763,2.27033127994482,78.45768667349999,-2.313683504525727,-80.77137017802572,-102.94895707816887,
357,call,220000.0,0.30763,2.378442293275526,64.86231167999999,-4.7196596932507475,-69.58197137325074,-107.27642843896055,
358,call,230000.0,0.30763,2.4865533066062313,49.9013765655,-4.8344971041258304,-54.73587366962583,-109.68810368944457,
359,put,300000.0,0.30763,3.2433303999211716,206173.935770991,206580.45078984534,406.51501885434845,0.19717090685307942,
360,put,320000.0,0.30763,3.459552426582583,226172.75397785095,226519.32258869114,346.568610840186,0.15323181273820694,
361,put,340000.0,0.30763,3.6757744532439944,246170.17295469297,246458.03199284355,287.8590381505783,0.1169349782288848,
362,call,20000.0,0.55694,0.21622202666141144,75163.6611831875,72622.53731957672,-2541.1238636107882,-3.380787768463816,
363,put,20000.0,0.55694,0.21622202666141144,77.8875084845,13.944640984060243,-63.94286750043976,-82.09643464608283,
364,call,30000.0,0.55694,0.32433303999211716,65321.238104903,62801.52916198242,-2519.7089429205807,-3.8574114882422164,
365,put,30000.0,0.55694,0.32433303999211716,235.4025928485,137.39728695057784,-98.00530589792217,-41.633061349071994,
366,call,40000.0,0.55694,0.4324440533228229,55654.858500741495,53302.51011992591,-2352.348380815587,-4.226672107672767,
367,put,40000.0,0.55694,0.4324440533228229,568.9602004789999,582.8390484548872,13.878847975887311,2.439335469195015,
368,call,50000.0,0.55694,0.5405550666535286,46269.759364697,44385.94955327462,-1883.8098114223758,-4.0713628886077355,
369,put,50000.0,0.55694,0.5405550666535286,1183.799227083,1610.7392853644196,426.9400582814196,36.0652421892049,
370,call,60000.0,0.55694,0.6486660799842343,37330.4502815475,36281.37900930718,-1049.0712722403186,-2.810229355199812,
371,put,60000.0,0.55694,0.6486660799842343,2244.4283065819995,3450.6295449577883,1206.2012383757888,53.74202574608816,
372,call,70000.0,0.55694,0.75677709331494,29117.0907417364,29142.225573939926,25.134832203526457,0.08632329523051635,
373,put,70000.0,0.55694,0.75677709331494,4030.9631078805,6255.936913151352,2224.973805270852,55.19707687031534,
374,call,75000.0,0.55694,0.8108325999802929,25374.463375063,25958.238242218482,583.7748671554837,2.3006392628944976,
375,put,75000.0,0.55694,0.8108325999802929,5288.3472177855,8044.179983210328,2755.832765424828,52.111418784238516,
376,call,80000.0,0.55694,0.8648881066456457,21962.3747287725,23033.312441507813,1070.9377127353146,4.876238229977467,
377,put,80000.0,0.55694,0.8648881066456457,6876.2281282475,10091.484584280057,3215.2564560325573,46.75901375092989,
378,call,85000.0,0.55694,0.9189436133109986,18816.1693312945,20363.304088009994,1547.1347567154953,8.222368376236636,
379,put,85000.0,0.55694,0.9189436133109986,8729.992287522,12393.706632562651,3663.714345040651,41.96698260864779,
380,call,90000.0,0.55694,0.9729991199763515,16011.2890881955,17940.406707378395,1929.1176191828945,12.048484094919989,
381,put,90000.0,0.55694,0.9729991199763515,10925.080650319,14943.039653711458,4017.959003392458,36.77738528433782,
382,call,95000.0,0.55694,1.0270546266417042,13474.009340748,15753.905993033797,2279.8966522857972,16.9206996568642,
383,put,95000.0,0.55694,1.0270546266417042,13387.7695087675,17728.769341147272,4340.999832379772,32.42511629391961,
384,call,100000.0,0.55694,1.0811101333070572,11298.578985232,13790.913195612586,2492.3342103805862,22.058828934490208,
385,put,100000.0,0.55694,1.0811101333070572,16212.308710004,20738.00694550648,4525.698235502481,27.91519897909324,
386,call,105000.0,0.55694,1.13516563997241,9443.7333437937,12037.042687890404,2593.309344096704,27.460637119757237,
387,put,105000.0,0.55694,1.13516563997241,19357.4177699375,23956.366839564682,4598.949069627182,23.758071062398894,
388,call,110000.0,0.55694,1.189221146637763,7878.083054822299,10477.011875032495,2598.928820210195,32.989355432338954,
389,put,110000.0,0.55694,1.189221146637763,22791.739342911,27368.56642848719,4576.8270855761875,20.08107857288099,
390,call,115000.0,0.55694,1.2432766533031157,6600.911432098499,9095.152338101456,2494.2409060029568,37.786310749059865,
391,put,115000.0,0.55694,1.2432766533031157,26514.547925415,30958.937293336567,4444.389367921565,16.762078615949104,
392,call,120000.0,0.55694,1.2973321599684686,5516.555630354999,7875.8294397547725,2359.273809399773,42.76715341032372,
393,put,120000.0,0.55694,1.2973321599684686,30430.161680424,34711.84479677028,4281.683116346281,14.070523716936828,
394,call,125000.0,0.55694,1.3513876666338214,4600.11062709,6803.773646640078,2203.6630195500784,47.9045657418048,
395,call,130000.0,0.55694,1.4054431732991743,3828.6759943574993,5864.3307994885035,2035.6548051310042,53.1686360541097,
396,call,135000.0,0.55694,1.459498679964527,3200.385200848,5043.640854064222,1843.2556532162225,57.594806172951266,
397,call,140000.0,0.55694,1.51355418662988,2688.5077686335,4328.755610499975,1640.247841866475,61.00960023262909,
398,call,145000.0,0.55694,1.5676096932952328,2278.5516937975,3707.706005318425,1429.1543115209251,62.722049072279574,
399,call,150000.0,0.55694,1.6216651999605858,1937.5365186375,3169.528968368966,1231.9924497314662,63.58550860232657,
400,call,155000.0,0.55694,1.6757207066259385,1670.9268154589995,2704.2628934858476,1033.336078026848,61.84209077660851,
401,call,160000.0,0.55694,1.7297762132912915,1440.6571654427,2302.9196255098414,862.2624600671413,59.85202314265909,
402,call,165000.0,0.55694,1.7838317199566442,1249.3379622019995,1957.439661966544,708.1016997645445,56.67815444561468,
403,call,170000.0,0.55694,1.8378872266219972,1069.2748902923,1660.6360965106778,591.3612062183779,55.30488105418072,
404,call,180000.0,0.55694,1.945998239952703,828.4175610645,1188.2929706864497,359.87540962194976,43.441306236859226,
405,call,190000.0,0.55694,2.0541092532834084,640.034822141,843.3952186688539,203.36039652785394,31.773333183276947,
406,call,200000.0,0.55694,2.1622202666141144,522.0782207464999,593.2459117971048,71.16769105060484,13.631614616837465,
407,call,210000.0,0.55694,2.27033127994482,431.0242023065,413.0028802457491,-18.02132206075089,-4.181046438764936,
408,call,220000.0,0.55694,2.378442293275526,354.3243135905,283.9888475273874,-70.33546606311262,-19.850589802990708,
409,call,230000.0,0.55694,2.4865533066062313,295.9645450465,192.2850761782115,-103.6794688682885,-35.031043617741126,
410,call,240000.0,0.55694,2.5946643199369372,253.7351061685,127.59701456258927,-126.13809160591074,-49.71251062205999,
411,call,250000.0,0.55694,2.7027753332676427,227.1833892625,82.3604292402963,-144.8229600222037,-63.747160605508626,
412,call,260000.0,0.55694,2.8108863465983487,200.100143573,51.049556112863456,-149.05058746013654,-74.48799625961303,
413,call,280000.0,0.55694,3.02710837325976,164.49912535649997,15.255890727602605,-149.24323462889737,-90.72585298278014,
414,call,300000.0,0.55694,3.2433303999211716,127.321587063,-0.2717961425272506,-127.59338320552725,-100.2134721603751,
415,call,320000.0,0.55694,3.459552426582583,104.45729166399998,-6.062100525831454,-110.51939218983144,-105.80342494933812,
416,call,340000.0,0.55694,3.6757744532439944,92.9072377585,-7.411893021185421,-100.31913077968542,-107.97773478149426,
417,call,360000.0,0.55694,3.891996479905406,84.05488750209999,-6.915954574110998,-90.97084207621099,-108.22790295678905,
418,call,380000.0,0.55694,4.108218506566817,72.66445373,-5.797777923418934,-78.46223165341894,-107.97883645415101,
419,call,40000.0,0.80626,0.4324440533228229,57455.2076598164,54209.142648101864,-3246.065011714534,-5.649731580353855,
420,put,40000.0,0.80626,0.4324440533228229,1048.3514923056,1390.4209857043243,342.06949339872426,32.6292751915127,
421,call,50000.0,0.80626,0.5405550666535286,48403.071189286806,45988.62239418229,-2414.4487951045157,-4.988214044647052,
422,put,50000.0,0.80626,0.5405550666535286,1996.130738882,3089.598887613938,1093.468148731938,54.77938530941974,
423,call,60000.0,0.80626,0.6486660799842343,39880.0426224732,38644.945454577646,-1235.0971678955539,-3.0970307117965614,
424,put,60000.0,0.80626,0.6486660799842343,3473.0304978264003,5665.620103838475,2192.589606012075,63.13188460004338,
425,call,70000.0,0.80626,0.75677709331494,32114.510933386,32214.33007601642,99.819142630422,0.310822552575916,
426,put,70000.0,0.80626,0.75677709331494,5707.423601755399,9154.702881106445,3447.2792793510453,60.399919821805156,
427,call,75000.0,0.80626,0.8108325999802929,28600.084515741204,29336.199474071676,736.1149583304723,2.573820919743513,
428,put,75000.0,0.80626,0.8108325999802929,7192.934804199201,11236.421357076295,4043.4865528770943,56.21469765743639,
429,call,80000.0,0.80626,0.8648881066456457,25343.434671598403,26674.592485950176,1331.1578143517727,5.252475963108346,
430,put,80000.0,0.80626,0.8648881066456457,8936.2423365768,13534.663446869381,4598.42111029258,51.45810663024268,
431,call,85000.0,0.80626,0.9189436133109986,22360.891899929095,24220.932175345923,1860.040275416828,8.318274082004422,
432,put,85000.0,0.80626,0.9189436133109986,10953.5757614024,16040.85221417973,5087.276452777329,46.443979241040076,
433,call,90000.0,0.80626,0.9729991199763515,19654.4001245956,21965.349535975824,2310.949411380225,11.757923908795838,
434,put,90000.0,0.80626,0.9729991199763515,13247.1244707452,18745.118652724224,5497.994181979024,41.50330280447452,
435,call,95000.0,0.80626,1.0270546266417042,17191.7476307164,19897.111510084404,2705.363879368004,15.736409918758609,
436,put,95000.0,0.80626,1.0270546266417042,15784.4293533864,21636.7297047474,5852.300351360998,37.07641385277854,
437,call,100000.0,0.80626,1.0811101333070572,15033.5758489532,18004.979387770443,2971.4035388172433,19.76511489130608,
438,put,100000.0,0.80626,1.0811101333070572,18626.2835339378,24704.44666034804,6078.16312641024,32.63218406041975,
439,call,105000.0,0.80626,1.13516563997241,13138.9852772612,16277.502203940283,3138.5169266790836,23.887057184779053,
440,put,105000.0,0.80626,1.13516563997241,21731.6616126757,27936.81855443245,6205.156941756752,28.553531949611216,
441,call,110000.0,0.80626,1.189221146637763,11471.3857850396,14703.251428741485,3231.8656437018853,28.173280057556088,
442,put,110000.0,0.80626,1.189221146637763,25063.9415654012,31322.416857148244,6258.475291747043,24.970036238778885,
443,call,115000.0,0.80626,1.2432766533031157,10011.5497678595,13271.004011413079,3259.4542435535786,32.556939925700036,
444,put,115000.0,0.80626,1.2432766533031157,28604.027542409203,34850.01851773444,6245.990975325236,21.83605426216549,
445,call,120000.0,0.80626,1.2973321599684686,8766.3162044248,11969.880971612169,3203.5647671873685,36.54402479310943,
446,put,120000.0,0.80626,1.2973321599684686,32358.7877018924,38508.74455584811,6149.956853955711,19.005523045586937,
447,call,125000.0,0.80626,1.3513876666338214,7670.213487108199,10789.44845522497,3119.2349681167716,40.66685983850987,
448,put,125000.0,0.80626,1.3513876666338214,36262.6154788604,42288.16111737551,6025.545638515105,16.616412133944795,
449,call,130000.0,0.80626,1.4054431732991743,6708.1121995104,9719.787646297926,3011.6754467875253,44.89602077626751,
450,put,130000.0,0.80626,1.4054431732991743,40300.499414084,46178.34938636307,5877.849972279073,14.585054919257189,
451,call,135000.0,0.80626,1.459498679964527,5877.4485574952005,8751.539270261099,2874.0907127658984,48.900312519124,
452,call,140000.0,0.80626,1.51355418662988,5180.6029496312,7875.927717595219,2695.324767964019,52.027240731812796,
453,call,145000.0,0.80626,1.5676096932952328,4563.5117420452,7084.769115212384,2521.2573731671846,55.24818419854112,
454,call,150000.0,0.80626,1.6216651999605858,4038.5599457273,6370.467009304797,2331.907063577497,57.74105361601971,
455,call,155000.0,0.80626,1.6757207066259385,3579.9543932747,5725.998717026523,2146.044323751823,59.9461358441711,
456,call,160000.0,0.80626,1.7297762132912915,3184.4500372496004,5144.894864471065,1960.444827221465,61.5630581195959,
457,call,165000.0,0.80626,1.7838317199566442,2844.06464489,4621.214157176517,1777.1495122865167,62.48625591122073,
458,call,170000.0,0.80626,1.8378872266219972,2553.1566351718,4149.515024794313,1596.3583896225127,62.524890468190755,
459,call,175000.0,0.80626,1.89194273328735,2296.552736506,3724.8254389867598,1428.2727024807596,62.19202719697824,
460,call,180000.0,0.80626,1.945998239952703,2067.3086366632,3342.6119170681777,1275.3032804049776,61.689060732770805,
461,call,190000.0,0.80626,2.0541092532834084,1697.5205981355998,2689.486194219917,991.965596084317,58.43614487940827,
462,call,200000.0,0.80626,2.1622202666141144,1419.6419227816,2161.4784058298847,741.8364830482847,52.25518288405815,
463,call,220000.0,0.80626,2.378442293275526,988.8471937274,1390.9447118833114,402.0975181559113,40.663261291183815,
464,call,240000.0,0.80626,2.5946643199369372,743.9103068628,889.8879492337064,145.97764237090644,19.623016514789224,
465,call,260000.0,0.80626,2.8108863465983487,552.5732506840001,564.9277332903957,12.354482606395663,2.2358090246139724,
466,call,280000.0,0.80626,3.02710837325976,449.8450601757,354.749981237082,-95.09507893861797,-21.139518326927018,
467,call,300000.0,0.80626,3.2433303999211716,350.4621100988,219.27335460690028,-131.1887554918997,-37.433078130733115,
468,call,320000.0,0.80626,3.459552426582583,277.38373153960003,132.35724696498846,-145.02648457461157,-52.28370235328931,
